WK,Stimmen,Jahr,Partei
191,5762,2009,GRÜNE
191,4551,2013,PIRATEN
191,5609,2013,NPD
191,4857,2009,NPD
191,595,2009,Übrige
192,205859,2013,Wahlberechtigte
192,214510,2009,Wahlberechtigte
192,141461,2013,Wähler
192,139919,2009,Wähler
192,2388,2013,Ungültige
192,2112,2009,Ungültige
192,139073,2013,Gültige
192,137807,2009,Gültige
192,51861,2013,CDU
192,40063,2009,CDU
192,34726,2013,SPD
192,37032,2009,SPD
192,1879,2013,FDP
192,10056,2009,FDP
192,28015,2013,DIE LINKE
192,35942,2009,DIE LINKE
192,4117,2013,GRÜNE
192,7391,2009,GRÜNE
192,3656,2013,PIRATEN
192,4689,2013,NPD
192,5475,2009,NPD
192,8063,2013,AfD
192,2067,2013,FREIE WÄHLER
192,1848,2009,Übrige
193,224121,2013,Wahlberechtigte
193,225534,2009,Wahlberechtigte
193,156367,2013,Wähler
193,151129,2009,Wähler
193,2689,2013,Ungültige
193,1962,2009,Ungültige
193,153678,2013,Gültige
193,149167,2009,Gültige
193,56992,2013,CDU
193,45899,2009,CDU
193,36694,2013,SPD
193,33468,2009,SPD
193,1781,2013,FDP
193,8889,2009,FDP
193,35917,2013,DIE LINKE
193,43013,2009,DIE LINKE
193,9151,2013,GRÜNE
193,12129,2009,GRÜNE
193,5670,2013,PIRATEN
193,4774,2013,NPD
193,4149,2009,NPD
193,2699,2013,FREIE WÄHLER
193,1620,2009,Übrige
194,238320,2013,Wahlberechtigte
194,245228,2009,Wahlberechtigte
194,168091,2013,Wähler
194,164803,2009,Wähler
194,2570,2013,Ungültige
194,2274,2009,Ungültige
194,165521,2013,Gültige
194,162529,2009,Gültige
194,59731,2013,CDU
194,46590,2009,CDU
194,30310,2013,SPD
194,34658,2009,SPD
194,2755,2013,FDP
194,15695,2009,FDP
194,44657,2013,DIE LINKE
194,49344,2009,DIE LINKE
194,7863,2013,GRÜNE
194,11471,2009,GRÜNE
194,3958,2013,PIRATEN
194,4225,2013,NPD
194,4771,2009,NPD
194,1189,2013,ödp
194,9126,2013,AfD
194,1356,2013,FREIE WÄHLER
194,351,2013,VERNUNFT
195,170746,2013,Wahlberechtigte
195,182336,2009,Wahlberechtigte
195,115990,2013,Wähler
195,116989,2009,Wähler
195,2289,2013,Ungültige
195,1952,2009,Ungültige
195,113701,2013,Gültige
195,115037,2009,Gültige
195,51013,2013,CDU
195,42988,2009,CDU
195,15873,2013,SPD
195,20224,2009,SPD
195,1791,2013,FDP
195,9237,2009,FDP
195,27627,2013,DIE LINKE
195,33672,2009,DIE LINKE
195,3211,2013,GRÜNE
195,4196,2009,GRÜNE
195,3207,2013,PIRATEN
195,4187,2013,NPD
195,4720,2009,NPD
195,6792,2013,AfD
196,218597,2013,Wahlberechtigte
196,231447,2009,Wahlberechtigte
196,147040,2013,Wähler
196,148939,2009,Wähler
196,3177,2013,Ungültige
196,2261,2009,Ungültige
196,143863,2013,Gültige
196,146678,2009,Gültige
196,59153,2013,CDU
196,46726,2009,CDU
196,28521,2013,SPD
196,27824,2009,SPD
196,3279,2013,FDP
196,12534,2009,FDP
196,37908,2013,DIE LINKE
196,45820,2009,DIE LINKE
196,5674,2013,GRÜNE
196,5684,2009,GRÜNE
196,7440,2013,NPD
196,6574,2009,NPD
196,835,2013,MLPD
196,582,2009,MLPD
196,1053,2013,Übrige
196,934,2009,Übrige
197,196071,2013,Wahlberechtigte
197,207012,2009,Wahlberechtigte
197,130631,2013,Wähler
197,130502,2009,Wähler
197,2099,2013,Ungültige
197,1857,2009,Ungültige
197,128532,2013,Gültige
197,128645,2009,Gültige
197,53979,2013,CDU
197,39600,2009,CDU
197,23519,2013,SPD
197,27055,2009,SPD
197,1792,2013,FDP
197,10313,2009,FDP
197,35147,2013,DIE LINKE
197,41361,2009,DIE LINKE
197,3704,2013,GRÜNE
197,5936,2009,GRÜNE
197,3586,2013,PIRATEN
197,4772,2013,NPD
197,4380,2009,NPD
197,2033,2013,FREIE WÄHLER
